DHSID,DHSCC,DHSYEAR,DHSCLUST,CCFIPS,ADM1FIPS,ADM1FIPSNA,ADM1SALBNA,ADM1SALBCO,ADM1DHS,ADM1NAME,DHSREGCO,DHSREGNA,SOURCE,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1
CI201200000306,CI,2012.000000,306.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,2.000000,Centre-Est,GPS,R,6.981778,-3.732199,9999.000000,153.000000,WGS84,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central
CI201200000307,CI,2012.000000,307.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,5.000000,Nord,GPS,U,9.581625,-5.210230,9999.000000,337.000000,WGS84,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,
CI201200000308,CI,2012.000000,308.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,6.000000,Nord-Est,GPS,R,8.232849,-3.162295,9999.000000,330.000000,WGS84,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,
CI201200000309,CI,2012.000000,309.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,5.000000,Nord,GPS,R,9.334246,-6.063486,9999.000000,376.000000,WGS84,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,
CI201200000310,CI,2012.000000,310.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,7.000000,Nord-Ouest,GPS,R,7.963581,-7.646503,9999.000000,472.000000,WGS84,57,CIV,Côte d'Ivoire,2,Bafing,Région,Region,,
CI201200000311,CI,2012.000000,311.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,11.000000,Ville D'Abidjan,GPS,U,5.304897,-3.958715,9999.000000,5.000000,WGS84,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,
CI201200000312,CI,2012.000000,312.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,2.000000,Centre-Est,GPS,R,6.855113,-3.281843,9999.000000,190.000000,WGS84,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central
CI201200000313,CI,2012.000000,313.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,11.000000,Ville D'Abidjan,GPS,U,5.351028,-4.030861,9999.000000,49.000000,WGS84,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,
CI201200000314,CI,2012.000000,314.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,6.000000,Nord-Est,GPS,R,7.917465,-3.322484,9999.000000,204.000000,WGS84,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,
CI201200000316,CI,2012.000000,316.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,3.000000,Centre-Nord,GAZ,U,7.668009,-5.553074,9999.000000,217.000000,WGS84,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,
CI201200000317,CI,2012.000000,317.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,11.000000,Ville D'Abidjan,GPS,U,5.368037,-4.011090,9999.000000,40.000000,WGS84,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,
CI201200000318,CI,2012.000000,318.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,3.000000,Centre-Nord,GPS,U,7.702720,-5.066071,9999.000000,375.000000,WGS84,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,
CI201200000319,CI,2012.000000,319.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,4.000000,Centre-Ouest,GPS,R,7.522481,-6.045029,9999.000000,226.000000,WGS84,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,
CI201200000320,CI,2012.000000,320.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,6.000000,Nord-Est,GPS,R,8.156803,-2.971727,9999.000000,458.000000,WGS84,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,
CI201200000321,CI,2012.000000,321.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,10.000000,Sud-Ouest,GPS,R,5.443351,-6.209723,9999.000000,90.000000,WGS84,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur
CI201200000322,CI,2012.000000,322.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,3.000000,Centre-Nord,GPS,R,7.553035,-5.201680,9999.000000,269.000000,WGS84,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,
CI201200000323,CI,2012.000000,323.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,10.000000,Sud-Ouest,GPS,R,5.212399,-5.714182,9999.000000,51.000000,WGS84,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur
CI201200000324,CI,2012.000000,324.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,3.000000,Centre-Nord,GPS,U,8.119737,-5.096114,9999.000000,313.000000,WGS84,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,
CI201200000325,CI,2012.000000,325.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,4.000000,Centre-Ouest,GPS,R,6.897381,-6.378663,9999.000000,240.000000,WGS84,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur
CI201200000326,CI,2012.000000,326.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,10.000000,Sud-Ouest,GPS,R,6.015397,-6.949550,9999.000000,226.000000,WGS84,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur
CI201200000327,CI,2012.000000,327.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,5.000000,Nord,GPS,R,9.313311,-5.624613,9999.000000,325.000000,WGS84,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,
CI201200000328,CI,2012.000000,328.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,5.000000,Nord,GPS,U,9.520201,-6.474282,9999.000000,406.000000,WGS84,57,CIV,Côte d'Ivoire,14,Savanes,Région,Region,,
CI201200000329,CI,2012.000000,329.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,11.000000,Ville D'Abidjan,GPS,U,5.325570,-4.054645,9999.000000,29.000000,WGS84,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,
CI201200000331,CI,2012.000000,331.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,7.000000,Nord-Ouest,GPS,R,9.969462,-7.593861,9999.000000,382.000000,WGS84,57,CIV,Côte d'Ivoire,4,Denguélé,Région,Region,,
CI201200000332,CI,2012.000000,332.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,4.000000,Centre-Ouest,GPS,U,6.910636,-6.060826,9999.000000,266.000000,WGS84,57,CIV,Côte d'Ivoire,10,Marahoué,Région,Region,,
CI201200000333,CI,2012.000000,333.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,2.000000,Centre-Est,GPS,U,7.132540,-3.191967,9999.000000,242.000000,WGS84,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central
CI201200000334,CI,2012.000000,334.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,6.000000,Nord-Est,GPS,U,8.061268,-2.802307,9999.000000,347.000000,WGS84,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,
CI201200000335,CI,2012.000000,335.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,11.000000,Ville D'Abidjan,GPS,U,5.263146,-3.969476,9999.000000,6.000000,WGS84,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,
CI201200000336,CI,2012.000000,336.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,10.000000,Sud-Ouest,GPS,R,5.159627,-6.647762,9999.000000,85.000000,WGS84,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,Région,Region,,Cavally inférieur
CI201200000337,CI,2012.000000,337.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,11.000000,Ville D'Abidjan,GPS,U,5.314762,-3.996928,9999.000000,9.000000,WGS84,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,
CI201200000338,CI,2012.000000,338.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,9.000000,Sud sans Abidjan,GPS,R,6.438871,-3.850789,9999.000000,142.000000,WGS84,57,CIV,Côte d'Ivoire,1,Agnéby,Région,Region,,Agnébi
CI201200000339,CI,2012.000000,339.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,3.000000,Centre-Nord,GPS,U,8.348632,-4.442660,9999.000000,261.000000,WGS84,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,
CI201200000340,CI,2012.000000,340.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,2.000000,Centre-Est,GPS,R,6.559130,-3.467329,9999.000000,148.000000,WGS84,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central
CI201200000341,CI,2012.000000,341.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,2.000000,Centre-Est,GPS,U,7.125679,-3.209365,9999.000000,231.000000,WGS84,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central
CI201200000343,CI,2012.000000,343.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,2.000000,Centre-Est,GPS,U,6.728393,-3.485607,9999.000000,197.000000,WGS84,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central
CI201200000344,CI,2012.000000,344.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,11.000000,Ville D'Abidjan,GPS,U,5.284774,-3.960389,9999.000000,4.000000,WGS84,57,CIV,Côte d'Ivoire,9,Lagunes,Région,Region,,
CI201200000346,CI,2012.000000,346.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,6.000000,Nord-Est,GAZ,U,7.813661,-3.164822,9999.000000,262.000000,WGS84,57,CIV,Côte d'Ivoire,19,Zanzan,Région,Region,,
CI201200000347,CI,2012.000000,347.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,3.000000,Centre-Nord,GPS,U,7.684719,-5.045481,9999.000000,342.000000,WGS84,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,
CI201200000348,CI,2012.000000,348.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,4.000000,Centre-Ouest,GPS,R,6.361619,-5.715785,9999.000000,264.000000,WGS84,57,CIV,Côte d'Ivoire,6,Fromager,Région,Region,,
CI201200000349,CI,2012.000000,349.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,1.000000,Centre,GPS,R,6.987534,-5.277727,9999.000000,203.000000,WGS84,57,CIV,Côte d'Ivoire,8,Lacs,Région,Region,,
CI201200000350,CI,2012.000000,350.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,2.000000,Centre-Est,GPS,U,7.136385,-3.200418,9999.000000,242.000000,WGS84,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,Région,Region,,Comoé central
CI201200000351,CI,2012.000000,351.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,4.000000,Centre-Ouest,GPS,R,6.658221,-6.512773,9999.000000,245.000000,WGS84,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,Région,Region,,Sassandra supérieur
CI201200000352,CI,2012.000000,352.000000,IV,NULL,NULL,NULL,NULL,9999.000000,NULL,3.000000,Centre-Nord,GPS,U,7.695010,-5.034002,9999.000000,360.000000,WGS84,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,Région,Region,,
