CT,field_2,field_3,O_Area_km2,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TYPE_3,ENGTYPE_3,NL_NAME_3,VARNAME_3,P_Area_km2
332,-3.15333,7.04986,192.73191,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,94,Agnibilekro,Sous-préfecture,Sub-prefecture,,,149.8699
332,-3.15333,7.04986,192.73191,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,183,Koun-Fao,Sous-préfecture,Sub-prefecture,,,42.86201
275,-3.98847,5.34169,1.0809,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,1.0809
1132,-4.1067,5.33492,0.98213,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.98213
766,-8.16017,7.26746,1596.10346,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,11,Danané,43,Danane,Sous-préfecture,Sub-prefecture,,,1596.10346
923,-3.98581,5.29316,0.29842,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.29842
25,-3.31281,5.30441,142.16001,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,137,Aboisso,Sous-préfecture,Sub-prefecture,,,40.05011
25,-3.31281,5.30441,142.16001,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,138,Adiake,Sous-préfecture,Sub-prefecture,,,102.1099
433,-3.95424,5.34676,1.34903,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,1.34903
503,-7.41663,6.5719,358.73194,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,26,Duékoué,86,Duekoue,Sous-préfecture,Sub-prefecture,,,59.60083
503,-7.41663,6.5719,358.73194,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,88,Guiglo,Sous-préfecture,Sub-prefecture,,,299.13111
674,-4.46471,5.41264,125.42679,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,73,Dabou,Sous-préfecture,Sub-prefecture,,,125.42679
858,-3.96589,5.2876,0.49348,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.49348
807,-3.27846,7.05415,153.15615,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,94,Agnibilekro,Sous-préfecture,Sub-prefecture,,,153.15615
381,-3.97841,5.40215,0.52423,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.52423
747,-4.01486,5.31764,0.1133,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.1133
29,-3.88635,5.24178,17.86595,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,17.86595
563,-6.63813,4.74355,3.5422,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,17,San-Pedro,Sous-préfecture,Sub-prefecture,,,3.5422
1210,-3.12235,7.69691,257.70044,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,181,Assuefry,Sous-préfecture,Sub-prefecture,,,56.90638
1210,-3.12235,7.69691,257.70044,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,183,Koun-Fao,Sous-préfecture,Sub-prefecture,,,71.33739
1210,-3.12235,7.69691,257.70044,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,184,Tanda,Sous-préfecture,Sub-prefecture,,,102.31075
1210,-3.12235,7.69691,257.70044,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,185,Transua,Sous-préfecture,Sub-prefecture,,,27.14592
804,-3.2737,6.65524,177.08633,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,93,Niable,Sous-préfecture,Sub-prefecture,,,177.08633
163,-4.07387,5.33306,0.48226,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.48226
1043,-5.27987,9.51857,303.96038,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,158,Tafiere,Sous-préfecture,Sub-prefecture,,,3.58943
1043,-5.27987,9.51857,303.96038,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,126,Sinematiali,Sous-préfecture,Sub-prefecture,,,74.30948
1043,-5.27987,9.51857,303.96038,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,113,Ferkessedougou,Sous-préfecture,Sub-prefecture,,,80.94087
1043,-5.27987,9.51857,303.96038,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,115,Koumbala,Sous-préfecture,Sub-prefecture,,,145.1206
718,-4.23278,5.56938,198.65551,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,70,Anyama,Sous-préfecture,Sub-prefecture,,,105.98971
718,-4.23278,5.56938,198.65551,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,6,Agboville,Sous-préfecture,Sub-prefecture,,,19.21625
718,-4.23278,5.56938,198.65551,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,7,Azaguie,Sous-préfecture,Sub-prefecture,,,27.90403
718,-4.23278,5.56938,198.65551,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,73,Dabou,Sous-préfecture,Sub-prefecture,,,45.54552
240,-3.59676,5.26188,64.37674,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,72,Bonoua,Sous-préfecture,Sub-prefecture,,,64.37674
340,-4.39014,5.36441,14.24399,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,73,Dabou,Sous-préfecture,Sub-prefecture,,,14.24399
5,-3.49623,6.72941,2.28007,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,28,Abengourou,91,Abengourou,Sous-préfecture,Sub-prefecture,,,2.28007
408,-4.0242,5.43876,0.84308,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.84308
764,-7.63044,7.45895,515.23284,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,10,Biankouma,39,Biankouma,Sous-préfecture,Sub-prefecture,,,57.88428
764,-7.63044,7.45895,515.23284,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,48,Man,Sous-préfecture,Sub-prefecture,,,344.65206
764,-7.63044,7.45895,515.23284,57,CIV,Côte d'Ivoire,5,Dix-Huit Montagnes,12,Man,49,Sangouine,Sous-préfecture,Sub-prefecture,,,112.69649
107,-2.85098,7.88275,183.77585,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,175,Bondoukou,Sous-préfecture,Sub-prefecture,,,182.51571
107,-2.85098,7.88275,183.77585,57,CIV,Côte d'Ivoire,19,Zanzan,50,Tanda,181,Assuefry,Sous-préfecture,Sub-prefecture,,,1.26014
416,-4.20603,5.97701,134.59336,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,6,Agboville,Sous-préfecture,Sub-prefecture,,,37.71488
416,-4.20603,5.97701,134.59336,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,8,Rubino,Sous-préfecture,Sub-prefecture,,,96.87848
473,-7.4887,6.20263,482.46629,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,88,Guiglo,Sous-préfecture,Sub-prefecture,,,1.84725
473,-7.4887,6.20263,482.46629,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,89,Tahi,Sous-préfecture,Sub-prefecture,,,480.61904
403,-2.94687,5.197,64.4289,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,141,Tiapoum,Sous-préfecture,Sub-prefecture,,,64.4289
493,-5.05694,7.72555,61.89548,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,145,Bouake,Sous-préfecture,Sub-prefecture,,,61.89548
773,-6.37002,4.90535,391.97437,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,4,San-Pédro,17,San-Pedro,Sous-préfecture,Sub-prefecture,,,256.4847
773,-6.37002,4.90535,391.97437,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,19,Sassandra,Sous-préfecture,Sub-prefecture,,,135.48966
1153,-7.48596,6.22228,642.55413,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,88,Guiglo,Sous-préfecture,Sub-prefecture,,,409.15347
1153,-7.48596,6.22228,642.55413,57,CIV,Côte d'Ivoire,11,Moyen-Cavally,27,Guiglo,89,Tahi,Sous-préfecture,Sub-prefecture,,,233.40066
853,-6.27318,5.66208,42.38021,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,5,Sassandra,19,Sassandra,Sous-préfecture,Sub-prefecture,,,4.76916
853,-6.27318,5.66208,42.38021,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,23,Soubre,Sous-préfecture,Sub-prefecture,,,37.61105
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,101,Ouelle,Sous-préfecture,Sub-prefecture,,,18.85037
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,102,Bocanda,Sous-préfecture,Sub-prefecture,,,1.56383
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,104,Kouassikro,Sous-préfecture,Sub-prefecture,,,464.32813
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,105,M'bahiakro,Sous-préfecture,Sub-prefecture,,,2.03563
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,64,Didievi,Sous-préfecture,Sub-prefecture,,,5.37992
623,-4.68146,7.35809,517.75474,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,65,Tie-N'diekro,Sous-préfecture,Sub-prefecture,,,25.59686
1148,-4.07045,5.32265,1.011,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,1.011
328,-5.4664,5.67399,216.53525,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,131,Divo,Sous-préfecture,Sub-prefecture,,,23.35678
328,-5.4664,5.67399,216.53525,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,133,Guitry,Sous-préfecture,Sub-prefecture,,,188.20388
328,-5.4664,5.67399,216.53525,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,135,Lakota,Sous-préfecture,Sub-prefecture,,,4.97459
42,-4.21744,5.92862,103.83684,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,6,Agboville,Sous-préfecture,Sub-prefecture,,,101.27359
42,-4.21744,5.92862,103.83684,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,7,Azaguie,Sous-préfecture,Sub-prefecture,,,1.36958
42,-4.21744,5.92862,103.83684,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,8,Rubino,Sous-préfecture,Sub-prefecture,,,1.19366
975,-4.05409,5.47163,4.48023,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.94242
975,-4.05409,5.47163,4.48023,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,70,Anyama,Sous-préfecture,Sub-prefecture,,,3.53782
368,-3.59729,5.2825,39.6687,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,72,Bonoua,Sous-préfecture,Sub-prefecture,,,39.6687
600,-5.24672,6.55159,208.09374,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,67,Yamoussoukro,Sous-préfecture,Sub-prefecture,,,19.09175
600,-5.24672,6.55159,208.09374,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,54,Oume,Sous-préfecture,Sub-prefecture,,,44.38369
600,-5.24672,6.55159,208.09374,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,62,Kokoumbo,Sous-préfecture,Sub-prefecture,,,137.91715
600,-5.24672,6.55159,208.09374,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,63,Toumodi,Sous-préfecture,Sub-prefecture,,,6.70114
526,-3.96858,5.28076,0.8128,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.8128
908,-4.0201,5.31522,0.40322,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.40322
211,-3.86992,5.34803,68.21116,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.85946
211,-3.86992,5.34803,68.21116,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,69,Alepe,Sous-préfecture,Sub-prefecture,,,6.13176
211,-3.86992,5.34803,68.21116,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,70,Anyama,Sous-préfecture,Sub-prefecture,,,8.64552
211,-3.86992,5.34803,68.21116,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,71,Bingerville,Sous-préfecture,Sub-prefecture,,,52.57441
454,-6.30846,5.99579,303.94088,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,50,Gagnoa,Sous-préfecture,Sub-prefecture,,,1.8662
454,-6.30846,5.99579,303.94088,57,CIV,Côte d'Ivoire,6,Fromager,13,Gagnoa,51,Guiberoua,Sous-préfecture,Sub-prefecture,,,249.36007
454,-6.30846,5.99579,303.94088,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,23,Soubre,Sous-préfecture,Sub-prefecture,,,52.7146
1108,-6.51098,9.907,798.17521,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,108,Gbon,Sous-préfecture,Sub-prefecture,,,425.08786
1108,-6.51098,9.907,798.17521,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,110,Kolia,Sous-préfecture,Sub-prefecture,,,311.87614
1108,-6.51098,9.907,798.17521,57,CIV,Côte d'Ivoire,14,Savanes,34,Boundiali,111,Kouto,Sous-préfecture,Sub-prefecture,,,49.74336
1108,-6.51098,9.907,798.17521,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,28,Goulia,Sous-préfecture,Sub-prefecture,,,11.46785
726,-3.99692,5.33878,0.52248,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.52248
1084,-5.72526,8.17923,380.95955,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,166,Tieningboue,Sous-préfecture,Sub-prefecture,,,380.95955
229,-3.23296,8.28194,1254.64667,57,CIV,Côte d'Ivoire,19,Zanzan,48,Bondoukou,175,Bondoukou,Sous-préfecture,Sub-prefecture,,,1133.78466
229,-3.23296,8.28194,1254.64667,57,CIV,Côte d'Ivoire,19,Zanzan,49,Bouna,179,Nassian,Sous-préfecture,Sub-prefecture,,,120.86201
508,-6.54405,6.12031,144.67629,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,21,Grand-Zattry,Sous-préfecture,Sub-prefecture,,,144.67629
672,-4.98681,6.36965,211.22342,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,79,Taabo,Sous-préfecture,Sub-prefecture,,,0.63455
672,-4.98681,6.36965,211.22342,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,62,Kokoumbo,Sous-préfecture,Sub-prefecture,,,14.46923
672,-4.98681,6.36965,211.22342,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,63,Toumodi,Sous-préfecture,Sub-prefecture,,,196.11964
1012,-5.27362,6.79356,2.35213,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,67,Yamoussoukro,Sous-préfecture,Sub-prefecture,,,2.35213
529,-5.02685,5.93634,223.17632,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,131,Divo,Sous-préfecture,Sub-prefecture,,,166.04278
529,-5.02685,5.93634,223.17632,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,79,Taabo,Sous-préfecture,Sub-prefecture,,,13.83316
529,-5.02685,5.93634,223.17632,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,80,Tiassale,Sous-préfecture,Sub-prefecture,,,43.30039
1118,-6.64351,7.41285,189.28442,57,CIV,Côte d'Ivoire,7,Haut-Sassandra,17,Vavoua,61,Vavoua,Sous-préfecture,Sub-prefecture,,,189.28442
39,-4.21063,5.92858,58.3647,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,6,Agboville,Sous-préfecture,Sub-prefecture,,,58.3647
579,-7.49436,9.81088,492.40137,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,32,Odienne,Sous-préfecture,Sub-prefecture,,,127.83751
579,-7.49436,9.81088,492.40137,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,36,Tieme,Sous-préfecture,Sub-prefecture,,,0.12251
579,-7.49436,9.81088,492.40137,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,28,Goulia,Sous-préfecture,Sub-prefecture,,,1.32641
579,-7.49436,9.81088,492.40137,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,29,Kaniasso,Sous-préfecture,Sub-prefecture,,,347.69534
579,-7.49436,9.81088,492.40137,57,CIV,Côte d'Ivoire,4,Denguélé,8,Odienné,30,Madinani,Sous-préfecture,Sub-prefecture,,,15.41959
596,-2.99732,5.56565,240.75926,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,137,Aboisso,Sous-préfecture,Sub-prefecture,,,52.68972
596,-2.99732,5.56565,240.75926,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,139,Ayame,Sous-préfecture,Sub-prefecture,,,6.20433
596,-2.99732,5.56565,240.75926,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,140,Mafere,Sous-préfecture,Sub-prefecture,,,181.86521
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,41,Béoumi,143,Bodokro,Sous-préfecture,Sub-prefecture,,,196.60467
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,42,Bouaké,144,Botro,Sous-préfecture,Sub-prefecture,,,27.31844
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,18,Worodougou,46,Mankono,166,Tieningboue,Sous-préfecture,Sub-prefecture,,,410.34238
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,155,Fronan,Sous-préfecture,Sub-prefecture,,,65.12954
705,-5.44295,8.08773,734.81154,57,CIV,Côte d'Ivoire,17,Vallée du Bandama,44,Katiola,156,Katiola,Sous-préfecture,Sub-prefecture,,,35.4165
659,-3.9758,5.41814,9.68685,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,8.4904
659,-3.9758,5.41814,9.68685,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,70,Anyama,Sous-préfecture,Sub-prefecture,,,1.19645
88,-4.47086,6.07631,330.29032,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,6,Agboville,Sous-préfecture,Sub-prefecture,,,1.33565
88,-4.47086,6.07631,330.29032,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,8,Rubino,Sous-préfecture,Sub-prefecture,,,153.26384
88,-4.47086,6.07631,330.29032,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,80,Tiassale,Sous-préfecture,Sub-prefecture,,,175.69083
76,-3.95763,5.31084,1.64527,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,1.64527
415,-3.75126,7.30311,751.06969,57,CIV,Côte d'Ivoire,12,Moyen-Comoé,29,Agnibilékrou,94,Agnibilekro,Sous-préfecture,Sub-prefecture,,,8.85916
415,-3.75126,7.30311,751.06969,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,100,Ettrokro,Sous-préfecture,Sub-prefecture,,,691.40044
415,-3.75126,7.30311,751.06969,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,31,Daoukro,99,Daoukro,Sous-préfecture,Sub-prefecture,,,10.76763
415,-3.75126,7.30311,751.06969,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,33,Mbahiakro,106,Prikro,Sous-préfecture,Sub-prefecture,,,40.04247
658,-5.29722,5.20065,311.88377,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,133,Guitry,Sous-préfecture,Sub-prefecture,,,129.99368
658,-5.29722,5.20065,311.88377,57,CIV,Côte d'Ivoire,9,Lagunes,21,Grand-Lahou,78,Grand-Lahou,Sous-préfecture,Sub-prefecture,,,181.89009
198,-4.03121,5.34644,0.50186,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,0.50186
264,-4.04034,6.91292,236.88786,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,95,Arrah,Sous-préfecture,Sub-prefecture,,,102.44459
264,-4.04034,6.91292,236.88786,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,96,Bongouanou,Sous-préfecture,Sub-prefecture,,,80.61315
264,-4.04034,6.91292,236.88786,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,102,Bocanda,Sous-préfecture,Sub-prefecture,,,53.83012
634,-6.49981,5.79164,159.24178,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,23,Soubre,Sous-préfecture,Sub-prefecture,,,159.24178
7,-3.98117,5.27314,1.70078,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,68,Abidjan-Ville,Sous-préfecture,Sub-prefecture,,,1.70078
1192,-6.04061,7.43006,87.30924,57,CIV,Côte d'Ivoire,10,Marahoué,25,Zuénoula,84,Gohitafla,Sous-préfecture,Sub-prefecture,,,32.40526
1192,-6.04061,7.43006,87.30924,57,CIV,Côte d'Ivoire,10,Marahoué,25,Zuénoula,85,Zuenoula,Sous-préfecture,Sub-prefecture,,,54.90399
254,-5.31967,5.63403,272.05359,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,131,Divo,Sous-préfecture,Sub-prefecture,,,54.72237
254,-5.31967,5.63403,272.05359,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,133,Guitry,Sous-préfecture,Sub-prefecture,,,217.33122
880,-6.64696,5.61084,127.90672,57,CIV,Côte d'Ivoire,3,Bas-Sassandra,6,Soubré,22,Meagui (Gnamangui),Sous-préfecture,Sub-prefecture,,,127.90672
963,-6.67067,7.96507,219.69754,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,172,Seguela,Sous-préfecture,Sub-prefecture,,,218.2505
963,-6.67067,7.96507,219.69754,57,CIV,Côte d'Ivoire,18,Worodougou,47,Séguéla,174,Worofla,Sous-préfecture,Sub-prefecture,,,1.44704
847,-4.40539,5.74289,155.62022,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,6,Agboville,Sous-préfecture,Sub-prefecture,,,149.12304
847,-4.40539,5.74289,155.62022,57,CIV,Côte d'Ivoire,9,Lagunes,20,Abidjan,76,Sikensi,Sous-préfecture,Sub-prefecture,,,6.49718
16,-4.09547,6.66473,291.40439,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,2,Affery,Sous-préfecture,Sub-prefecture,,,16.81868
16,-4.09547,6.66473,291.40439,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,4,Akoupe,Sous-préfecture,Sub-prefecture,,,50.01697
16,-4.09547,6.66473,291.40439,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,95,Arrah,Sous-préfecture,Sub-prefecture,,,118.35484
16,-4.09547,6.66473,291.40439,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,96,Bongouanou,Sous-préfecture,Sub-prefecture,,,106.21389
507,-4.13166,5.82758,263.2385,57,CIV,Côte d'Ivoire,1,Agnéby,1,Adzopé,3,Agou,Sous-préfecture,Sub-prefecture,,,8.23068
507,-4.13166,5.82758,263.2385,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,6,Agboville,Sous-préfecture,Sub-prefecture,,,72.92481
507,-4.13166,5.82758,263.2385,57,CIV,Côte d'Ivoire,1,Agnéby,2,Agboville,7,Azaguie,Sous-préfecture,Sub-prefecture,,,182.08301
238,-5.21772,6.37021,321.96277,57,CIV,Côte d'Ivoire,6,Fromager,14,Oumé,54,Oume,Sous-préfecture,Sub-prefecture,,,84.15156
238,-5.21772,6.37021,321.96277,57,CIV,Côte d'Ivoire,9,Lagunes,22,Tiassalé,79,Taabo,Sous-préfecture,Sub-prefecture,,,90.84596
238,-5.21772,6.37021,321.96277,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,62,Kokoumbo,Sous-préfecture,Sub-prefecture,,,146.96525
1081,-4.60536,6.51537,410.46799,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,30,Bongouanou,98,Tiemelekro,Sous-préfecture,Sub-prefecture,,,358.24081
1081,-4.60536,6.51537,410.46799,57,CIV,Côte d'Ivoire,13,N'zi-Comoé,32,Dimbokro,103,Dimbokro,Sous-préfecture,Sub-prefecture,,,18.84189
1081,-4.60536,6.51537,410.46799,57,CIV,Côte d'Ivoire,8,Lacs,18,Toumodi,63,Toumodi,Sous-préfecture,Sub-prefecture,,,33.38529
511,-5.49805,5.83572,352.5813,57,CIV,Côte d'Ivoire,15,Sud-Bandama,38,Divo,131,Divo,Sous-préfecture,Sub-prefecture,,,178.95573
511,-5.49805,5.83572,352.5813,57,CIV,Côte d'Ivoire,15,Sud-Bandama,39,Lakota,135,Lakota,Sous-préfecture,Sub-prefecture,,,173.62556
172,-5.29165,6.82433,9.3073,57,CIV,Côte d'Ivoire,8,Lacs,19,Yamoussoukro,67,Yamoussoukro,Sous-préfecture,Sub-prefecture,,,9.3073
22,-3.26729,5.42221,81.54181,57,CIV,Côte d'Ivoire,16,Sud-Comoé,40,Aboisso,137,Aboisso,Sous-préfecture,Sub-prefecture,,,81.54181
1195,-5.72909,9.90639,733.71599,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,125,Niofoin,Sous-préfecture,Sub-prefecture,,,80.91433
1195,-5.72909,9.90639,733.71599,57,CIV,Côte d'Ivoire,14,Savanes,35,Ferkessédougou,112,Diawala,Sous-préfecture,Sub-prefecture,,,72.34721
1195,-5.72909,9.90639,733.71599,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,122,Korhogo,Sous-préfecture,Sub-prefecture,,,173.20259
1195,-5.72909,9.90639,733.71599,57,CIV,Côte d'Ivoire,14,Savanes,36,Korhogo,123,M'bengue,Sous-préfecture,Sub-prefecture,,,407.25186
