DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
CI201200000080,CIGE61FL,CI,2012,80,CI2012DHS,4192.235352,4654.400879,5248.542969,303.8990977,333.6074894,370.3854535,417.6657788,9468.866667,0.074582412,0.101618455,0.110856185,-9999,4026,4118,4366,4339,4738,4972,4957,30,12,0,0.116916032,0.562646702,0.608665049,0.619760931,0.477228135,0.368547916,0.480068426,1617.133333,32662.32603,45846.74906,25050.98546,1410,1372,1530,1340,1473,1873,1232,0.5733096440633138,1,1,1,27.79899979,24.51399994,26.79100037,27.72599983,26.65800095,25.06299973,26.11100006,27.93400002,27.28100014,26.98800087,26.23600006,25.42199898,112.3333333,364.9074402,404.6654663,453.3357544,515.1998901,29.03841144,32.20225463,36.0753131,40.99830459
CI201200000081,CIGE61FL,CI,2012,81,CI2012DHS,29457.68164,32705.1875,36880.0625,2135.414821,2344.167823,2602.596128,2934.822124,9333.466667,0.377313455,0.420455376,0.619045734,-9999,4772,4778,4818,4277,4196,4176,4165,46.21428571,12.0,0,0.060566665,0.444719263,0.366173804,0.361054718,0.39231652,0.2768282,4.186139999,1571.266667,77565.59009,58032.86414,123642.6142,1639,1491,1798,1614,1716,2062,1435,0.4028810818990072,3,3,3,27.35000038,24.48900032,25.96899986,27.34899902,26.2859993,24.69000053,25.54999924,27.41499901,26.63899994,26.20700073,25.70100021,25.18000031,7.666666667,1609.9729,1827.930176,2093.203613,2427.563232,128.1175726,145.4620616,166.571851,193.179344
CI201200000082,CIGE61FL,CI,2012,82,CI2012DHS,4017.219727,4489.462891,5081.772461,11.56928755,12.78720754,14.29040422,16.17578414,6050.619946,0,0,2.10E-05,7,2757.8,2801.1,2877.4,3101.5,3204.9,3248.8,3328.4,21.58760108,9.0,0,0.1546659,0.623406877,0.548461024,0.51745561,0.662465858,0.386635367,0,1845.71159,6700.337092,37460.71121,189054.7884,1122.7,1063.9,1106.3,1004.1,956.2,1172.8,932,0.8556025008949629,1,1,0,29.29975128,24.91424942,25.95599937,28.75125122,26.61775017,25.26200104,26.47100067,29.94425011,27.98175049,26.98525047,26.50650024,25.44549942,337.0754717,2950.978516,3998.018311,5457.422852,7519.239258,9.393256356,12.72608754,17.37151647,23.93448192
CI201200000083,CIGE61FL,CI,2012,83,CI2012DHS,22931.0332,25459.02344,28708.91211,1662.291938,1824.793642,2025.964713,2284.582637,6537.142857,0.652593335,0.65632089,0.686389446,-9999,4276,4232,4294,4291,4533,4572,4715,69.85714286,12,0,0.050915635,0.371242456,0.488844097,0.422146648,0.44415167,0.249031484,41.26652425,1714.642857,186575.863,19299.22949,17832.80738,1354,910,1292,1001,1048,1350,888,0.16837922164372035,3,3,3,27.95800018,25.1060009,25.61600113,28.15699959,26.52300072,25.27099991,26.125,28.31100082,27.18499947,26.22400093,26.11000061,25.5890007,3.071428571,2742.615967,2975.024902,3254.830078,3606.380859,218.2504441,236.7449595,259.0111479,286.9866702
CI201200000084,CIGE61FL,CI,2012,84,CI2012DHS,15929.60938,17685.73828,19943.35547,1154.75242,1267.638037,1407.386335,1587.041802,7616.733333,0.161713878,0.182828267,0.189191341,-9999,2973,3014,3048,3230,3390,3496,3475,43,11,0,0.112142888,0.645170505,0.445838243,0.441628903,0.377926469,0.253935248,4.418118341,1786.4,10133.89905,36892.79491,218137.5429,1329,1242,1443,1273,1406,1521,1279,0.27495546340942384,2,2,2,26.31699944,23.29699898,23.97299957,26.01600075,24.53000069,23.50600052,24.63899994,26.42900085,25.8409996,24.72299957,24.46199989,24.13299942,146.9333333,310.4370422,341.7079163,379.3617249,426.5426025,24.70379489,27.19225199,30.18864687,33.94318181
CI201200000085,CIGE61FL,CI,2012,85,CI2012DHS,93085.5625,103347.6016,116540.1094,269.9143744,296.300548,328.965633,370.9586896,7013.462567,0.02770922,0.034337124,0.038769668,5,2481.333333,2553.555556,2708.888889,2891.333333,3100.111111,3155.333333,3257.444444,29.25201072,9.0,0,0.128407789,0.63703955,0.633883885,0.577172552,0.521507502,0.39070017,2.255772299,1822.122995,96348.59079,83660.09713,141936.0945,1362.111111,1175.888889,1354.666667,1387.555556,1200.888889,1354.666667,849.2222222,0.5924713707481568,0,0,0,28.83499908,24.91233317,26.20466614,28.72166697,26.69466654,25.15733337,26.26766459,29.39533234,27.86299896,26.89099884,26.13033295,25.25033315,70.87399464,16274.86328,18508.37305,21229.05664,24660.2832,51.80449878,58.91398119,67.57418603,78.49611939
CI201200000086,CIGE61FL,CI,2012,86,CI2012DHS,23723.42773,26338.77148,29700.96094,1719.733506,1887.850395,2095.972838,2363.527374,7054.266667,0.365861972,0.469645421,0.512184064,-9999,3967,3979,3935,4110,4614,4685,4780,51.86666667,11.0,0,0.126278629,0.605837294,0.540600717,0.468381286,0.38832134,0.330474049,3.095752207,1689.066667,15244.66601,58156.58617,135514.2196,1320,987,1224,960,1039,1276,898,0.08962322076161702,2,2,2,27.61600113,24.28299904,26.25900078,27.88500023,26.48999977,24.66200066,25.77400017,28.07299995,27.03100014,26.54999924,25.88999939,25.13999939,88.4,1318.665649,1493.315674,1705.650024,1972.968384,104.9360782,118.8342856,135.7313163,157.0038354
CI201200000087,CIGE61FL,CI,2012,87,CI2012DHS,20616.96094,22889.8418,25811.76953,59.78171756,65.6258249,72.86062938,82.16141421,6457.737838,0.00541156,0.006177141,0.012225693,7,4030.7,4150.5,4171.3,4349.4,4547.6,4579.3,4633.3,35.13243243,11.0,0,0.174312042,0.666534394,0.596219718,0.543337107,0.444005847,0.311202228,0.027385387,1719.32973,21723.22357,59766.81592,156928.6101,1382.555556,1101.888889,1239.666667,1000.777778,1006.555556,1392.555556,833.4444444,0.8309826825116132,0,0,0,27.39450073,23.78725052,25.60074997,27.78300095,26.34624863,24.11375046,25.25749969,28.11474991,26.69075012,26.02299881,25.34550095,24.43424988,97.41891892,13470.22656,14511.41016,15768.13086,17352.12891,42.87706283,46.19125316,50.19151939,55.23354178
CI201200000088,CIGE61FL,CI,2012,88,CI2012DHS,33283.07813,36952.30859,41669.33984,96.50885931,105.9433281,117.6228514,132.6376282,6717.663043,0.011064611,0.012727157,0.015333371,-9999,4553.3,4557,4630,4648.1,4847.8,5005.4,5095.2,32.60382514,11.0,0,0.13817965,0.609115812,0.63693646,0.599715097,0.590555668,0.487421581,0.12329339,1724.375,114584.5314,72519.50813,121930.8589,1399.545455,1135.545455,1418.363636,1140.636364,1177.090909,1496.727273,991.8181818,0.6795182435408883,0,0,0,27.87120056,24.67579956,26.25979919,27.99199829,26.56839905,24.9519989,25.99840088,28.15620117,27.15220032,26.65419922,26.03400269,25.3969986,126.2038043,14445.00488,16219.92773,18409.95313,21207.2832,45.97987859,51.6296335,58.60070085,67.50487902
CI201200000089,CIGE61FL,CI,2012,89,CI2012DHS,30768.47266,34160.48438,38521.13281,89.21741184,97.9390903,108.7361989,122.616574,7186.775342,0.003512765,0.004808501,0.006261,-9999,4495.7,4548.2,4489.7,4561.9,4774.5,4848.1,4897.2,31.82465753,12.0,0,0.118538779,0.66736995,0.640330928,0.60525322,0.605081763,0.434726374,0.009056087,1723.153425,189229.1534,32937.82935,18212.61941,1484.9,1079.3,1427.1,1177.9,1169.2,1549.7,956.5,0.28017920925192635,0,0,0,27.66275024,24.81150055,25.45825005,27.84149933,26.1704998,24.95224953,25.89775085,27.98399925,26.91474915,26.02249908,25.91349792,25.39550018,183.8054795,22388.1543,25161.1875,28536.33984,32795.56641,71.26370847,80.09054729,90.83399087,104.3915301
CI201200000090,CIGE61FL,CI,2012,90,CI2012DHS,23036.60352,25576.22852,28841.08008,66.79778967,73.32778645,81.41166389,91.80400918,8692.80429,0.003537523,0.004474887,0.005351536,-9999,4165,4258,4333.9,4260.7,4508.9,4701.1,4630.6,32.45040214,12.0,0,0.088847836,0.525972926,0.619885717,0.608980996,0.523311308,0.432219778,0.035998282,1646.329759,19594.82263,20567.46019,51921.50616,1423.9,1261.1,1515.2,1223.2,1370.7,1704.8,1172.2,0.3913941575119387,0,0,0,27.81200027,24.52600098,26.69675064,27.81974792,26.65250206,25.08550072,26.11024857,28.03450012,27.32749939,26.94625092,26.23049927,25.51925087,126.3914209,18006.66797,19335.72656,20942.18945,22973.07031,57.31700432,61.54752921,66.6610594,73.12555396
CI201200000091,CIGE61FL,CI,2012,91,CI2012DHS,6142.016602,6819.131836,7689.605957,445.2405383,488.7661514,542.6492696,611.9193992,5965.4,0.0134605,0.015414789,0.018796926,7,3547,3544,3580,3643,3701,3783,3813,26.2,11,0,0.14381413,0.630636416,0.601308644,0.550275385,0.522165656,0.384735912,0,1842.066667,207898.0882,84080.6485,53685.62942,1312,934,1087,1048,841,1341,809,0.2295698324839274,0,0,0,27.79899979,24.4489994,26.12700081,28.35299873,27.00499916,24.52700043,25.61400032,28.44000053,26.86100006,26.2310009,25.66200066,24.91199875,141.9333333,2180.121338,2267.111328,2377.808594,2525.72168,173.4885437,180.4109872,189.2199957,200.9905451
CI201200000092,CIGE61FL,CI,2012,92,CI2012DHS,54525.19922,60764.89453,68549.6875,157.9108985,173.5590996,193.4206666,218.2004323,9998.573333,0.012388951,0.02281189,0.027156098,-9999,4778.5,4790.416667,4869.5,4507.666667,4493.75,4535.916667,4571.75,36.42666667,12.0,0.027547821,0.171308061,0.74708189,0.486995125,0.516319275,0.455089442,0.331557528,0.060154794,1888.24,4904.079294,66048.60944,269444.6107,2036.8,1577.1,2074.9,1882.3,1836.2,2467.8,1937.4,0.43712129720052084,0,0,0,26.62625122,24.02149963,25.01099968,26.07175064,25.47599983,24.15050125,25.45849991,26.61599922,26.36824989,25.74600029,25.55400085,24.98425102,234.576,34500.53906,38803.45703,44163.69531,50678.38281,109.8186266,123.5152399,140.5774083,161.3143026
CI201200000093,CIGE61FL,CI,2012,93,CI2012DHS,196168.875,217795.1563,245597.0938,14220.46681,15610.62307,17331.58785,19543.99574,12135.78571,0.841551047,0.846899033,0.816572996,-9999,1278,1376,1498,1666,1724,1752,1733,88.71428571,12,0,0.003478902,0.18134204,0.351330101,0.536384821,0.308861762,0.292037517,35.52520752,1468.5,8613.802888,5266.27616,13240.43493,1593,1445,1814,1714,1722,2061,1499,0.016184026641505107,3,3,3,27.70000076,24.06599998,27.12600136,27.46199989,26.75900078,24.75799942,26.02499962,27.65200043,27.28299904,27.19600105,26.04100037,24.96699905,4.571428571,87939.89844,97273.95313,108522,122615.2734,6998.034766,7740.815237,8635.906367,9757.41343
CI201200000094,CIGE61FL,CI,2012,94,CI2012DHS,3426.383789,3804.119141,4289.72168,9.935269859,10.90651834,12.10888731,13.6546082,12127.14477,0.000412979,0.003749042,0.006592982,-9999,3852.7,3817,3934.7,3841.1,4051.5,4091.6,4103.4,27.64075067,14.0,0,0.176173403,0.64628355,0.556907041,0.496690784,0.500566925,0.434514761,0,1448.659517,35063.38599,26247.34758,277677.9045,1661.2,1789.8,1829.9,1749.5,2003.7,2453.7,1522.2,0.7780922079214142,0,0,0,26.95300039,24.2513326,26.1863327,26.57166545,25.82433319,24.47433472,25.35066732,26.81033325,26.11633301,25.7463328,25.80966695,24.89033508,204.30563,5569.532227,6179.599121,6915.047852,7836.955078,17.72837169,19.67027493,22.01128095,24.94580279
CI201200000095,CIGE61FL,CI,2012,95,CI2012DHS,23835.63867,26463.35156,29841.44727,69.11471261,75.87119432,84.23546423,94.98827684,6761.745946,0.012810518,0.014864895,0.01901436,5,3523.083333,3553.166667,3567.25,3594.916667,3714.666667,3771.083333,3877.333333,30.65405405,10.0,0,0.125706666,0.663233161,0.589414978,0.563976924,0.428794702,0.244597689,0.164256939,1792.010811,166450.2223,61316.28588,50826.24061,1335.8,951.7,1159.1,1113.2,1116.9,1234.8,969.4,0.3136312536291174,0,0,1,27.55424881,24.15749931,25.55125046,27.3010006,25.98725128,24.43375015,25.70825005,27.73699951,26.94124985,26.04725075,25.60750008,25.08174896,242.4297297,6869.731445,7759.238281,8838.947266,10197.41309,21.86703434,24.69842254,28.13524298,32.459374
CI201200000096,CIGE61FL,CI,2012,96,CI2012DHS,28753.22266,31923.06836,35998.10547,83.37392622,91.52435032,101.6142826,114.5855285,7694.344173,0.003622548,0.006437174,0.012688724,-9999,4729,4737,4724.727273,4718.818182,4873,4991,4978.727273,28.10298103,12.0,0,0.122221812,0.679062252,0.608527362,0.578945398,0.528105497,0.351026803,0.024247694,1667.99187,160861.4685,44945.26848,57724.75946,1530.9,1241.1,1499.6,1400.6,1378.2,1765.8,1085,0.10141262064781292,0,0,0,27.16519775,24.38600159,25.2121994,27.2743988,25.82919922,24.45279846,25.36900024,27.39079895,26.42559814,25.67799988,25.52980042,24.98560028,117.7479675,37120.10547,40618.375,44842.87891,50154.43359,118.1569655,129.2923032,142.7393168,159.6465205
CI201200000097,CIGE61FL,CI,2012,97,CI2012DHS,54858.47656,60906.25,68681.03906,3976.742393,4365.498858,4846.765376,5465.463432,11993.21429,0.373171886,0.401477973,0.512456814,-9999,3445,3424,3526,3597,3802,3766,3754,72.78571429,12,0,0.015922782,0.34705118,0.438024312,0.575400054,0.412050933,0.369672477,11.00809242,1466.428571,14739.24435,0,17212.71825,1540,1452,1810,1593,1685,1986,1521,0.015979739172118052,3,3,3,27.95199966,24.26399994,27.02600098,27.55999947,26.7689991,24.9260006,26.17000008,27.81399918,27.36499977,27.18000031,26.10499954,25.11000061,14.57142857,55580.3125,61479.70703,68588.70313,77495.99219,4422.940736,4892.399637,5458.115572,6166.935113
CI201200000098,CIGE61FL,CI,2012,98,CI2012DHS,26562.91406,29491.29492,33255.91016,1925.570583,2113.809538,2346.842682,2646.421244,6550.5,0.664117006,0.669426551,0.695602124,-9999,4071,4116,4164,4004,4246,4194,4243,59.78571429,12,0,0.050915635,0.371242456,0.488844097,0.422146648,0.44415167,0.249031484,35.91692918,1712.142857,184859.9121,19012.68694,19362.43527,1354,910,1292,1001,1048,1350,888,0.18692643301827566,3,3,3,27.95800018,25.1060009,25.61600113,28.15699959,26.52300072,25.27099991,26.125,28.31100082,27.18499947,26.22400093,26.11000061,25.5890007,3.357142857,2847.174316,3088.443848,3378.916016,3743.869141,226.5709331,245.7705524,268.8855931,297.92764
CI201200000099,CIGE61FL,CI,2012,99,CI2012DHS,46681.58984,51852.16797,58470.67969,135.2703245,148.5921155,165.0505768,186.117954,7156.289617,0.020669563,0.026882006,0.052707131,-9999,4328,4357.9,4363.9,4456.5,4889.1,4964.3,5092.6,29.04644809,11.0,0.014408434,0.120904592,0.595448702,0.604018688,0.544904351,0.482386887,0.433498859,0.202414371,1683.20765,7990.856837,52721.43779,131580.7348,1313.583333,989.5,1273.416667,990.3333333,1072.333333,1290.75,918,0.20930222474812157,0,0,1,27.54750061,24.24824905,26.23875046,27.79874992,26.44549942,24.61850166,25.72725105,27.98824883,26.99124908,26.50624847,25.86100006,25.09375,158.3196721,22528.60156,24925.125,27865.58594,31591.73242,71.71076598,79.33913702,88.69891489,100.5596075
CI201200000100,CIGE61FL,CI,2012,100,CI2012DHS,31784.6875,35288.73438,39793.39844,92.16407238,101.1738026,112.3275302,126.6663213,7963.751366,0.008133563,0.010225142,0.014589036,-9999,4532.8,4473.8,4393.1,4627.1,4724.5,4766,4729.2,31.73841962,12.0,0,0.180157154,0.744645135,0.616032537,0.609615707,0.553814697,0.496057002,0.118316568,1681.909836,139147.2682,40306.35074,96184.65733,1586.6,1050.9,1543.1,1404.3,1329.9,1745.4,1213.5,0.39075753467330515,0,0,0,27.11575127,24.36424828,25.32550049,27.28649902,25.88350105,24.49299812,25.52975082,27.37074852,26.43874931,25.78399849,25.54249954,25.05400085,60.8989071,33153.18359,35238.76953,37781.34375,41027.6875,105.529861,112.1684872,120.2617523,130.5951854
CI201200000101,CIGE61FL,CI,2012,101,CI2012DHS,8936.62793,9921.830078,11188.37012,25.91298147,28.44617019,31.58216603,35.61368819,6509.733154,0.001628726,0.004207733,0.008655435,5,3123.916667,3162,3268.416667,3338,3455.333333,3490.083333,3529.583333,31.30997305,9.0,0,0.150328735,0.705558195,0.610070348,0.547567189,0.524477541,0.35641247,0.140032824,1807.590296,69901.51561,88541.21932,135790.4708,1355.333333,1079.416667,1251.583333,1301.083333,1090.5,1260.833333,846.8333333,0.0503007472364729,0,0,0,28.34900093,24.87599945,25.56674957,27.98524857,26.07575035,25.01449966,26.13124847,28.86399841,27.52700043,26.59074974,26.02524948,25.25049973,118.7304582,6812.317383,7518.675781,8369.667969,9435.695313,21.68427971,23.93268832,26.64148059,30.03475101
CI201200000102,CIGE61FL,CI,2012,102,CI2012DHS,146883.2188,163076.0938,183893.0469,10647.70318,11688.59516,12977.18321,14633.74371,11935.57143,0.66914773,0.725210249,0.812461495,-9999,3284,3419,3650,3738,3688,3846,3823,76.57142857,12,0,0.005089196,0.172546742,0.359112203,0.529901028,0.323745012,0.300812811,17.09503283,1470.428571,12235.08578,5139.542226,22001.99279,1585,1412,1793,1634,1724,1978,1539,0.006307467818260193,3,3,3,27.67000008,24.01000023,26.83099937,27.40699959,26.52799988,24.72500038,25.9090004,27.61299896,27.10099983,26.9640007,25.92700005,24.98900032,16.78571429,81552.44531,90208.35938,100639.5859,113709.2344,6489.737396,7178.553152,8008.643783,9048.693365
CI201200000103,CIGE61FL,CI,2012,103,CI2012DHS,6666.765625,7401.730957,8346.575195,19.33120496,21.22097407,23.56044138,26.567974,9160.255435,0.001706443,0.005630897,0.016200583,-9999,4466.666667,4535.916667,4667.166667,4534.416667,4606.75,4625.083333,4621.333333,33.8451087,13.0,0,0.152921626,0.703566298,0.615687191,0.596643209,0.493119895,0.360580742,0.018482111,1641.472826,72568.97205,21517.90217,161938.6364,1766,1438.9,1779.1,1678,1557,2229,1399.9,0.19041872024536133,0,0,1,27.21324921,24.30125046,25.34225082,27.13750076,25.96949959,24.69200134,25.65774918,27.25424957,26.2072506,25.85474968,25.78199959,25.29125023,179.8451087,19273.50781,20831.99609,22711.3125,25077.66016,61.34948077,66.31030304,72.29235297,79.82467151
CI201200000104,CIGE61FL,CI,2012,104,CI2012DHS,2792.347656,3186.092529,3603.341309,8.024507525,8.888318646,10.1416475,11.46979162,17198.11622,0.001892321,0.004228197,0.005027343,-9999,3842.416667,3828.583333,3887.5,3770.666667,3994.083333,4006.916667,3978.416667,35.65498652,14.0,0.015328888,0.157346051,0.590333319,0.527793169,0.466149466,0.509496484,0.448202712,0.003136681,1447.462162,6924.432544,63328.93326,324252.7147,1900.7,2123.6,1969.9,2035.3,2185.7,2943.1,1643.8,0.25708065548458614,0,0,0,26.61600113,24.42774963,26.50549889,26.37274933,25.26525116,23.95724869,24.75600052,26.78174973,26.07800102,25.43500137,26.11675072,24.8864994,260.0513514,10611.61133,11542.80469,12741.51563,14147.61035,33.77780795,36.74188847,40.5575039,45.0332424
CI201200000105,CIGE61FL,CI,2012,105,CI2012DHS,4964.991211,5512.347168,6216.007813,359.9168584,395.1014468,438.6586499,494.6541849,6455.266667,0.047968939,0.064988017,0.074727138,5,2753,2818,3017,3270,3420,3414,3291,43.8,9,0,0.049757741,0.586622595,0.512669325,0.448885053,0.452192575,0.275707453,2.139395042,1843.333333,18116.24362,101059.742,207733.9499,1117,1131,1192,1239,959,1167,921,0.0023622848093509674,0,0,0,28.85899925,25.84000015,25.65699959,27.81999969,26.06999969,26.12599945,26.84700012,28.94799995,27.96899986,26.93300056,26.55700111,26.02899933,63.73333333,688.2092285,832.4290771,1015.616211,1255.020996,54.7659503,66.2426012,80.82017013,99.8713976
CI201200000106,CIGE61FL,CI,2012,106,CI2012DHS,7358.750977,8170.00293,9212.917969,21.33770894,23.42363186,26.00592703,29.3256287,6935.75,0.001109178,0.001408905,0.003853267,5,3321.5,3278,3184.166667,3382.5,3524.833333,3639.833333,3667.666667,24.47580645,10.0,0,0.140878898,0.667339703,0.608258486,0.566789806,0.471509337,0.324919224,0.015272541,1797.435484,159735.1716,44053.17139,79997.2271,1232.4,1044.4,1353.5,1195.8,1196.5,1230,906.3,0.2649173121298513,0,0,0,27.56866709,23.9930013,25.40200043,27.41566722,25.91299947,24.28533427,25.5649999,27.84066772,26.83233388,25.87333171,25.36633301,24.80199941,317.8844086,6819.705566,7737.328125,8858.458984,10276.55859,21.70779703,24.62868035,28.19735071,32.71130195
CI201200000107,CIGE61FL,CI,2012,107,CI2012DHS,12211.66992,13557.92383,15288.61621,35.40941343,38.87095262,43.15621191,48.66517686,9152.337875,0.00423985,0.01127425,0.02026554,-9999,4735.3,4814.4,4891.9,4665.7,4709.3,4662.8,4696.3,27.81967213,13.0,0,0.129693483,0.656656377,0.6153168,0.589520999,0.541341407,0.44867788,0.06121276,1579.656676,107243.6094,59489.6095,144229.0973,1651.111111,1444,1515.666667,1526.666667,1511.444444,2045.111111,1355.333333,0.22036818002809946,0,0,0,27.05374908,24.16699982,25.47200012,27.00074959,25.94324875,24.43650055,25.39449883,27.0265007,26.18624878,25.75049973,25.54524994,24.96049881,135.2915531,20638.41211,23605.29688,27230.77734,31814.08594,65.6941061,75.13799363,86.67825636,101.2673807
