Admin_Region_3,Lab_Row_Count,Lab_SW_Count,Lab_Pop_Count,Rapid_Row_Count,Rapid_SW_Count,Rapid_Pop_Count,Population
42,0.3391977480647431,0.2623701177574478,5.75197507814314,9.262538564800202,11.807076064657634,157.0702968667742,58970.65676686544
43,11.17370656491009,8.411435070213708,29.49312946464664,32.48565132717682,28.565956810808864,85.74625749924598,378857.94989317737
44,10.382960763654417,6.684614843561604,109.23361583083484,20.855580031107646,15.44555299054474,219.4104811627378,95052.79748071362
45,6.035695462994972,9.498886831455394,49.46455004231324,8.94868915764908,10.346334837551781,73.33751104002769,122020.62806255961
46,3.019585671793295,4.048122295623331,25.401157925595722,11.624858462369899,14.011138628064897,97.78986184220089,118875.90639128227
47,3.0208069026474926,5.141713010548027,34.72301804148347,8.78647350953033,15.060710706123542,100.99714679711869,86997.24485465362
48,7.363322450498624,18.30631960252363,57.23171229601756,12.192654590354962,23.464289491850575,94.76788560205719,128658.08404287421
49,2.567104574480294,3.762358388238317,25.18126591672527,5.172498231040788,7.54576066965685,50.73811745125267,101945.01670288292
50,7.306664099417097,11.726763679838236,30.349175788155772,17.92712326255235,26.215064459819818,74.46262861796839,240753.2959187852
51,4.210698183220851,5.012058403548481,27.705853649335758,7.3659090182594795,5.166462573495153,48.466736007688745,151978.648141087
52,4.511921621173638,7.861532323423813,31.76844998550449,13.858317261029145,23.648865351880243,97.57644209159345,142025.23646046207
53,5.125290629562209,8.006472256979617,60.699704930746854,6.931240148613681,11.073260184250092,82.0878779826255,84436.82939496535
54,5.813238040620126,9.865554056492039,30.163872326899416,11.98630608777597,21.96659505046538,62.19483942966886,192721.87528243914
55,3.7578705503142933,14.240853945942435,27.708829874932682,7.893601389974328,27.354553528491895,58.20382982512203,135619.96545057726
56,9.067254159892709,13.769052014618008,42.69506622458311,15.90455106806625,27.025967994733847,74.88991144937614,212372.41118675057
57,3.8841372896017883,4.894342539499585,40.948651500173995,4.236528052882678,6.0200958331829275,44.66374329059545,94853.85103793428
58,4.548647854514715,4.565312264405472,25.56222171015645,6.841015271668393,6.9901658352237614,38.444732300696046,177944.15157221776
59,10.562316894363983,12.396450678383873,35.25581299707919,8.996784446125819,8.38687881076716,30.030243665278924,299590.7907509899
60,7.540041105065421,15.505142296427763,55.68305625232811,2.8660109797874003,4.473267818609259,21.165435092930725,135409.97230643517
61,18.70923659838211,28.279164717176844,25.46225184611608,23.99660507327938,31.047858340992256,32.658072317096234,734783.2670673999
62,0.5662299873089651,0.6968082024322896,6.348144684417086,1.7728916672118107,2.355484303560239,19.876327756404944,89196.13768395998
63,3.011085826955306,1.852628172431501,12.426218583450083,6.553534157584189,4.31356919492823,27.04527622800846,242317.14634133628
64,2.8293272562100205,3.6653718846473127,20.88387030832821,4.958172020895492,6.133275545569149,36.59732935576571,135479.06659244682
65,0.6043130400344251,0.6413556676224967,9.602049950585473,2.371967933896586,2.215864306446155,37.68866973508399,62935.83590424646
66,10.43903168696004,10.575425216903184,38.2628566971312,18.682468084998572,18.02342151613908,68.47805625285902,272824.15867664997
67,5.68333536775753,4.015582613035792,25.197084357013072,26.66582596737619,18.539136114773168,118.22301920826453,225555.27803262262
68,18.15158371040724,28.33290046606335,247.21708747940062,46.017193329632995,69.24866144987942,626.735203408493,73423.66134751799
69,1.993219808423112,3.605448410489808,7.680522763356892,6.182713925717397,8.821179366772737,23.82400317572797,259516.16443773732
70,1.8136401478338715,3.025568845509424,20.707217470160284,6.128892620021205,10.951136526684916,69.97656755978728,87584.92783723264
71,0.5177224736048265,0.7694817273755655,21.23560936760134,2.521347834778026,4.013324112926821,103.41903322524504,24379.920756816296
72,0.9830359834778255,2.042444229355316,6.637726328116024,3.0563950182441224,4.464833689307721,20.637610446311086,148098.2997617558
73,0.49514047942712563,0.6960674616061557,2.152201126410923,3.5233795848110816,8.260812332133245,15.3148890593174,230062.36422375508
74,0.0,0.0,0.0,0.6796416434970652,1.5183317145505095,45.438691038918726,14957.333232045457
75,0.2408888888888889,0.31981589244444447,3.3033890146851337,1.2680174978127734,2.1143353913000875,17.38874338299318,72921.7442505328
76,0.0,0.0,0.0,1.753889674681754,6.638931937765205,30.048799249981975,58368.04526166902
77,0.0,0.0,0.0,1.6101850905000512,4.355999904284692,37.28087913435622,43190.64163420396
78,5.408492793179645,6.504977689991797,22.51050085174309,11.045817155938769,13.962839655238831,45.973413667207446,240265.3245612188
79,2.8138565080402045,3.341550790387141,20.724643082113623,5.3408773685794,6.572057468802735,39.33668148779844,135773.4604591912
80,3.8162766793900977,6.150962155360163,13.385646668960815,12.030178681860392,19.23015974843452,42.19602893823291,285102.1526094392
81,3.245752223134315,6.01518400993266,18.449720854017315,11.387540614536203,23.644531446407466,64.72981642113584,175924.19141819005
82,2.3298773745876846,2.0494723930267944,7.4832876375277015,7.862908504845079,8.32167006027005,25.25472226611562,311344.0893149231
83,9.254972774009552,11.812454671586533,47.165658065809225,21.817790700923894,28.168665694114075,111.18892308803096,196222.70002246735
84,1.0388631576646097,1.5683753428976972,8.790945324182909,5.888441645466433,5.605238602491635,49.82847660735799,118174.2257919422
85,4.161504961087309,11.726354109324298,15.349189732730833,14.506806643330645,22.719865517800457,53.50653902052397,271122.12654543296
86,19.589172876738413,53.78462933262089,54.86167322042095,33.75722522617164,84.05800110276951,94.5408910748626,357064.80912519473
87,7.408938572086427,7.6937707509733855,21.193861631095267,14.999754608376952,18.778764493232146,42.90799830194844,349579.45376109093
88,6.994948891553745,6.034076585661132,18.194751928102193,13.306689628439324,12.364308451296777,34.61239253170941,384448.709121991
89,4.051426104638933,3.689902499560613,8.13569803982206,14.091011283504935,17.444515401241013,28.29626159219766,497981.3760058804
90,6.621859728818226,5.749607889737766,70.04398241350728,18.81072226823472,16.109047565427645,198.97399729074974,94538.5956173341
91,31.67069600333707,5.6388427837639155,74.34139767475025,104.82854895078016,24.989701468118643,246.06661136830806,426016.9568226169
92,6.670334829358016,1.3903070615998074,58.51279768067058,14.735120722306865,3.275691466179757,129.25784982034847,113997.87898983898
93,9.116266148076122,1.2962999066537018,145.58663552025916,25.061295826742104,4.000780278664325,400.22852360045295,62617.465645104116
94,12.006540915449191,4.441673508261711,53.91334649834704,41.76525325296093,16.006583539414166,187.5398240071593,222700.71689609005
95,1.1709830611434093,1.966418485997431,6.430715456217495,14.808165482802416,24.025909509383673,81.32235367734454,182092.1900705857
96,1.3314121037463977,2.818375746397695,7.299486850154776,6.345099874047829,9.901043469609204,34.78710533215412,182398.0412702801
97,0.47370611102932325,0.7942094594609128,2.4491286495426867,4.498971427757931,4.726843822412103,23.26032863129741,193418.22289236457
98,0.030136986301369864,0.01556346301369863,0.3229544669726047,1.4373811283093048,0.8666237740745428,15.403287226118962,93316.5179100195
99,0.5539880783423219,0.5484322485665626,4.872935501929422,3.684119188426468,3.2566232823593246,32.405887217539544,113686.72499830385
100,3.560521350549816,3.7911214457674913,21.356686331783138,6.28295154271943,5.948021908394023,37.68634200576589,166716.93797604868
101,7.4565843890122325,6.076696028958251,44.10737835294977,10.12668113694198,8.387838263488415,59.901602806905046,169055.2616694698
102,0.3909087664756185,0.3766155157907396,1.5142857639971812,2.288704831331401,1.993493314595138,8.86588749421887,258147.29014143077
103,0.474896633195511,0.4067370939161253,2.5041554171273495,1.8573998343152924,1.6578210789593206,9.794168944881132,189643.43424829852
104,2.701537308209761,2.2782580866870576,19.941931999296507,4.981268159374308,4.433189115213437,36.77021620342929,135470.18956363222
105,16.685857804454034,14.474967470798285,55.00319938137328,20.919411846444934,18.193114632417156,68.95867112231583,303361.58609174774
106,5.443589150542789,3.9395040096006952,17.512492134344814,11.427773687260022,8.86659873610337,36.764125887652376,310840.3480659977
107,1.4206989199008286,1.2152801276897913,3.518100598681222,6.218055793187435,5.382770370709414,15.397876004701255,403825.5530365973
108,1.0072327714341678,0.6121415240943551,11.717862733734645,1.6680861053820184,0.9650840717098363,19.40604452641567,85957.03792761095
109,1.2868815529597295,1.023430382048587,10.33223475878852,3.351240997906323,3.212912032214802,26.906756603984352,124550.16586466135
110,1.9612508497620664,1.2048513120326307,9.477326672244695,2.4135385431666374,1.47193345436411,11.662910541208317,206941.35778877256
111,0.7520468500680958,0.42616226698705995,6.191670838994807,3.460448301941518,1.794256119058451,28.490188927778014,121461.05140663253
112,2.93094469242404,1.6261277466530792,13.299498523558677,10.587449093128601,5.030643335259645,48.04176753873214,220380.09081561808
113,0.4157091416454566,0.37411402065766725,1.5770741195418139,5.661099210259966,5.374544280633482,21.47648958914149,263595.1833172129
114,5.738937026836015,7.171571594328791,5.4094353569321685,15.708338155801275,18.053478597621854,14.806442276904617,1060912.3962414288
115,0.27070041004418777,0.24783482784965555,1.684926284034067,3.0055809433287064,2.6680398869483124,18.7077009945415,160660.0909542904
116,0.5332457417210481,0.28077304314704676,3.121881302261907,7.692401880253179,5.413846506779837,45.03508180288359,170809.10197793035
117,0.0,0.0,0.0,0.8569659442724458,0.8636237126934984,10.42508274909432,82202.31578947368
118,3.691617545707049,1.5199227627532885,16.542591609255194,11.456165129367093,5.214030813916617,51.336482936509775,223158.3558915687
119,0.5429190484971419,0.21133469790706252,7.734862457952036,4.328174336620121,1.8459316245428241,61.66266090767061,70191.17035998218
120,0.9531869073817001,0.5200764183601141,41.1463125575016,4.001739606780659,2.114610625429158,172.74348541633333,23165.791735277126
121,0.22398190045248867,0.20649272171945698,11.24110155621521,1.7192566532341251,1.2870748045267573,86.28526948454481,19925.262602813957
122,5.597881055725536,3.0943271964630563,31.49021659048711,18.81180705011675,9.265009203455039,105.8235915642995,177765.72097051254
123,5.9037954272710955,4.36662227775333,20.39294623761404,8.990769287445056,5.72740683754513,31.05600066471263,289501.83845342376
124,0.5908683974932856,0.33716487018800356,3.5061215188188286,7.9961585668328325,4.433170753036839,47.44796597346993,168524.79137469892
125,1.337131450129182,1.181846816703628,6.9191919993878255,7.534902185409171,7.6442116376405975,38.99050830972236,193249.65259635585
126,2.5841986549120466,2.3142289509758074,44.33760177223814,6.232586459570189,5.528684277903361,106.93370493410146,58284.58355025722
127,1.7658806571990047,0.6296309167419675,7.525625087521156,6.39579293926704,2.4205983840300718,27.2568475123823,234649.03402205795
128,3.292937007110129,1.2869073895369418,70.15524695472926,14.064406339553138,5.456123387844566,299.6388627819297,46937.85782316525
129,0.51241897038516,0.2120826727085221,8.581438058617284,1.0663633644991337,0.4450013496543323,17.858298949294827,59712.482556533825
130,1.6465033027539073,0.6943860099346486,7.622941997782694,4.443854063134934,1.9662269944455681,20.574050299947487,215993.15634735647
131,2.0550939649670914,3.53983409334207,6.765987324840947,4.86921864409786,7.3830478584615165,16.03093201063091,303738.96170658316
132,3.847950428979981,13.36296215633937,21.946165690655864,8.573250714966635,24.131447833898957,48.89615502351121,175335.8870619638
133,9.281228065657455,18.898080639533333,27.199619036124826,14.276859621574102,30.25997282482604,41.83984489896715,341226.39928635437
134,0.21066514784672533,0.3338098462051977,3.338783504563498,0.47965659627516766,0.8610142967415215,7.601967140116561,63096.37853391367
135,3.6275600811439546,6.595096961437349,14.094345849111317,12.128437150588544,17.62671275741598,47.12324096247589,257376.97371550457
136,0.35327354437647246,0.554925611706361,6.2018889015024055,1.161099737552957,1.7165544544373916,20.383670644165615,56962.2497253848
137,0.5468145634383342,0.7162111941596898,3.778794606933782,2.4406808607254944,3.180366377133759,16.866470446148025,144706.08231391403
138,0.5945459522161264,1.0048494076969483,7.977715296747798,1.2665672145331524,2.0991773032105674,16.995007037012524,74525.84231208396
139,2.592512812137967,2.0777017435119913,11.407211076793807,7.3742773765599345,7.956016530289343,32.44726050316925,227269.64502410495
140,0.011472275334608031,0.01966959464627151,0.07284227180784954,0.4726907435626171,1.0792396380235074,3.0013111278608515,157494.74926963728
141,0.1845124282982792,0.3163526472275336,1.4912072890873083,0.6603954149721929,1.306410551307859,5.337236442926137,123733.58797837545
142,0.40506445967343857,0.2813845688016463,3.0159221322496714,2.1330884005027544,1.4973175197951583,15.88198708498828,134308.6598098898
143,0.06288951928319325,0.0299450702061516,0.6840933374232089,0.3076507251145818,0.14194250601398486,3.34653235870017,91931.19687450946
144,1.5202259424684958,1.4685235072489806,20.007716905092387,3.264069975389253,3.028748991884896,42.958474922456084,75981.97983706808
145,17.89949979488109,10.987367463197309,85.87581591637174,55.120856578750555,39.47386374504569,264.4514420488563,208434.6984523806
146,4.709700509246971,3.609806551028815,31.696012729835452,9.537570755910789,6.709715460255012,64.18730097540525,148589.6837999983
147,5.355683125814592,4.3147213521063055,85.21385268844436,8.374023510498917,7.525602025604257,133.23842898653373,62849.911802437055
148,6.4266611645588885,3.209768727313004,118.3085753254605,7.1144178089581365,3.9807616101672245,130.96950557929304,54321.177876409136
149,1.4301641697746166,0.6594226474608923,13.842045866071572,6.057514032632136,3.0424805196598714,58.62850492701134,103320.28831663617
150,0.4756323222326495,0.8481585934145354,2.7793626213441787,4.148943185690139,8.90320383582268,24.244394397459317,171129.99886377555
151,13.634937070267092,7.415724857718959,28.381119921755893,30.648694601745436,16.530747090282727,63.795254239510065,480422.7989542818
152,0.7055631723443069,1.5242524575470273,2.502175097194786,6.095028670742614,14.83951240078624,21.615114782632354,281979.9354311059
153,0.4579000288261744,0.31784717136441604,7.825455275603144,2.25725359717516,1.07763900361484,38.576186849496914,58514.171086471644
154,0.7925425616991126,0.5528842282944555,13.62902282656588,2.382485819409534,1.2495453133991758,40.97061178277715,58151.09210575814
155,1.32785289984125,0.5256971961693993,8.296722535448657,5.680845133916034,2.5229542267922307,35.49519366835729,160045.47508583695
156,2.3984364642542335,1.0097474781510027,14.438641501284332,5.914133866291751,2.5010427967790956,35.60321899648191,166112.33570976122
157,0.452283873879468,0.37419467816554497,0.9482736384526828,9.51981453469791,8.50198991823999,19.95956452919762,476955.0217777526
158,0.0,0.0,0.0,1.6397933789672243,1.0544062488611132,6.978212236121989,234987.60477346973
159,1.328507675921034,0.5465521785753721,19.311484718819944,4.484514373630007,2.0165348781194314,65.18790396724204,68793.6580363674
160,15.086249688521796,8.790585068415814,67.36492524227394,18.41925675158643,12.07314119119334,82.24786674669234,223948.1396923547
161,5.013224660970872,2.27321014036469,13.550422128869613,14.420049781593102,7.402679351012533,38.97646223220713,369968.1540023786
162,0.6118522273636524,0.35554070039113783,10.316996193920865,7.257650904255117,3.5220757921185535,122.37784453059345,59305.26830320798
163,1.490130035666061,0.6044945277315814,12.826899536593844,12.114001444271208,5.084607604316647,104.27618784448245,116172.2699561863
164,1.1639033057332422,0.6190836815436074,4.945839281321473,22.989807254046962,10.887086796046088,97.69187116058839,235329.7872271863
165,2.1974028192037673,1.3239542676194778,15.374206368554335,6.745520620378908,5.0049194416632705,47.195273062688806,142927.88626138322
166,11.0368401260944,3.7815947656201385,27.683012348053982,39.75738939051665,14.727850729728935,99.72096078676579,398686.385257862
167,0.977688923017898,0.3645340476246624,4.72083653145212,6.635603612271355,2.6773255550607304,32.040457044712575,207100.778962402
168,1.3975286735641157,0.3258357290216414,15.657157888992577,4.898655453609871,1.536933914368669,54.88189497059755,89258.132508622
169,1.6596327232798285,0.2917825852103444,10.544064064088785,6.136521245698087,1.0939416492503227,38.98686271828403,157399.71923465867
170,1.0140558281711107,0.8251248510094502,9.111632118584811,6.098710850239993,2.5261602828439305,54.798964831383735,111292.44628992007
171,1.9710317033502274,0.9039009620038115,9.985867096122977,15.281141200192085,7.0973350757480915,77.41907187126206,197382.12860007744
172,4.412296678380063,0.9596798277037717,22.462964181183217,11.819612962127927,2.8100666759683866,60.17354723780855,196425.39794797683
173,1.5679267324298103,0.5924260932635045,16.661407882006376,4.701542421772197,1.107716275427764,49.960444160747386,94105.2967152377
174,3.408754857581795,0.7348822782630421,11.612875338662526,11.250109707820258,2.4985810283768064,38.32664038383664,293532.373178337
175,12.918070238221057,10.463285417714923,15.505762797668524,62.13636838608666,34.594744130169246,74.58325984732286,833114.1399998356
176,6.315839320437263,3.315590744181047,19.17131605388484,20.465569849320644,11.127444403279462,62.12189511132447,329442.1365067127
177,13.010182600118762,12.048949826794836,7.083106241568989,34.027312491702254,29.781259748990742,18.52541789010667,1836790.5487235582
178,0.4651851851851852,0.2912780296296297,4.5915539251331285,2.2132533866311346,1.3339977555851654,21.845648998161636,101313.23573025389
179,3.1593741396865007,1.5027761312768846,10.881441128358697,8.702345823132749,3.7526317133150777,29.9724121190767,290345.1943927436
180,0.4742386515993105,0.6249061681670178,1.363618068878452,1.4026329592015165,1.2712290479913726,4.033107889290442,347779.6770391596
181,1.355578552650556,0.878415704763182,21.5110353773012,11.83559415991713,6.325429365752554,187.81344997495484,63017.81987123618
182,2.310796965555377,1.530380449314329,12.727876769855241,4.369773812713996,2.984749410013669,24.068727555645296,181554.00208055743
183,10.026757944323183,8.238211502224816,36.62761849698819,24.475988699652866,15.078239547910444,89.41047359531065,273748.5634002566
184,2.735698779163422,1.0825567781501761,15.467250862770257,18.11267451722434,6.698141183089585,102.40647935635883,176870.39561427568
185,3.801909957516001,2.8914024841493697,64.37615356488307,9.930715021651007,7.826968746210732,168.15265021704704,59057.73717412542
